date,runoff
2022/7/8 1:20,4057.142857
2022/7/8 1:25,4050.714286
2022/7/8 1:30,4044.285714
2022/7/8 1:35,4037.857143
2022/7/8 1:40,4031.428571
2022/7/8 1:45,4025
2022/7/8 1:50,4018.571429
2022/7/8 1:55,4012.142857
2022/7/8 2:00,4005.714286
2022/7/8 2:05,3999.285714
2022/7/8 2:10,3992.857143
2022/7/8 2:15,3986.428571
2022/7/8 2:20,3980
2022/7/8 2:25,3973.571429
2022/7/8 2:30,3967.142857
2022/7/8 2:35,3960.714286
2022/7/8 2:40,3954.285714
2022/7/8 2:45,3947.857143
2022/7/8 2:50,3941.428571
2022/7/8 2:55,3935
2022/7/8 3:00,3928.571429
2022/7/8 3:05,3922.142857
2022/7/8 3:10,3915.714286
2022/7/8 3:15,3909.285714
2022/7/8 3:20,3902.857143
2022/7/8 3:25,3896.428571
2022/7/8 3:30,3890
2022/7/8 3:35,3883.571429
2022/7/8 3:40,3877.142857
2022/7/8 3:45,3870.714286
2022/7/8 3:50,3864.285714
2022/7/8 3:55,3857.857143
2022/7/8 4:00,3851.428571
2022/7/8 4:05,3845
2022/7/8 4:10,3838.571429
2022/7/8 4:15,3832.142857
2022/7/8 4:20,3825.714286
2022/7/8 4:25,3819.285714
2022/7/8 4:30,3812.857143
2022/7/8 4:35,3806.428571
2022/7/8 4:40,3800
2022/7/8 4:45,3793.571429
2022/7/8 4:50,3787.142857
2022/7/8 4:55,3780.714286
2022/7/8 5:00,3774.285714
2022/7/8 5:05,3767.857143
2022/7/8 5:10,3761.428571
2022/7/8 5:15,3755
2022/7/8 5:20,3748.571429
2022/7/8 5:25,3742.142857
2022/7/8 5:30,3735.714286
2022/7/8 5:35,3729.285714
2022/7/8 5:40,3722.857143
2022/7/8 5:45,3716.428571
2022/7/8 5:50,3710
2022/7/8 5:55,3703.571429
2022/7/8 6:00,3697.142857
2022/7/8 6:05,3690.714286
2022/7/8 6:10,3684.285714
2022/7/8 6:15,3677.857143
2022/7/8 6:20,3671.428571
2022/7/8 6:25,3665
2022/7/8 6:30,3658.571429
2022/7/8 6:35,3652.142857
2022/7/8 6:40,3645.714286
2022/7/8 6:45,3639.285714
2022/7/8 6:50,3632.857143
2022/7/8 6:55,3626.428571
2022/7/8 7:00,3620
2022/7/8 7:05,3608.333333
2022/7/8 7:10,3596.666667
2022/7/8 7:15,3585
2022/7/8 7:20,3573.333333
2022/7/8 7:25,3561.666667
2022/7/8 7:30,3550
2022/7/8 7:35,3546.666667
2022/7/8 7:40,3543.333333
2022/7/8 7:45,3540
2022/7/8 7:50,3536.666667
2022/7/8 7:55,3533.333333
2022/7/8 8:00,3530
2022/7/8 8:05,3523.333333
2022/7/8 8:10,3516.666667
2022/7/8 8:15,3510
2022/7/8 8:20,3503.333333
2022/7/8 8:25,3496.666667
2022/7/8 8:30,3490
2022/7/8 8:35,3483.333333
2022/7/8 8:40,3476.666667
2022/7/8 8:45,3470
2022/7/8 8:50,3463.333333
2022/7/8 8:55,3456.666667
2022/7/8 9:00,3450
2022/7/8 9:05,3443.452381
2022/7/8 9:10,3436.904762
2022/7/8 9:15,3430.357143
2022/7/8 9:20,3423.809524
2022/7/8 9:25,3417.261905
2022/7/8 9:30,3410.714286
2022/7/8 9:35,3404.166667
2022/7/8 9:40,3397.619048
2022/7/8 9:45,3391.071429
2022/7/8 9:50,3384.52381
2022/7/8 9:55,3377.97619
2022/7/8 10:00,3371.428571
2022/7/8 10:05,3364.880952
2022/7/8 10:10,3358.333333
2022/7/8 10:15,3351.785714
2022/7/8 10:20,3345.238095
2022/7/8 10:25,3338.690476
2022/7/8 10:30,3332.142857
2022/7/8 10:35,3325.595238
2022/7/8 10:40,3319.047619
2022/7/8 10:45,3312.5
2022/7/8 10:50,3305.952381
2022/7/8 10:55,3299.404762
2022/7/8 11:00,3292.857143
2022/7/8 11:05,3286.309524
2022/7/8 11:10,3279.761905
2022/7/8 11:15,3273.214286
2022/7/8 11:20,3266.666667
2022/7/8 11:25,3260.119048
2022/7/8 11:30,3253.571429
2022/7/8 11:35,3247.02381
2022/7/8 11:40,3240.47619
2022/7/8 11:45,3233.928571
2022/7/8 11:50,3227.380952
2022/7/8 11:55,3220.833333
2022/7/8 12:00,3214.285714
2022/7/8 12:05,3207.738095
2022/7/8 12:10,3201.190476
2022/7/8 12:15,3194.642857
2022/7/8 12:20,3188.095238
2022/7/8 12:25,3181.547619
2022/7/8 12:30,3175
2022/7/8 12:35,3168.452381
2022/7/8 12:40,3161.904762
2022/7/8 12:45,3155.357143
2022/7/8 12:50,3148.809524
2022/7/8 12:55,3142.261905
2022/7/8 13:00,3135.714286
2022/7/8 13:05,3129.166667
2022/7/8 13:10,3122.619048
2022/7/8 13:15,3116.071429
2022/7/8 13:20,3109.52381
2022/7/8 13:25,3102.97619
2022/7/8 13:30,3096.428571
2022/7/8 13:35,3089.880952
2022/7/8 13:40,3083.333333
2022/7/8 13:45,3076.785714
2022/7/8 13:50,3070.238095
2022/7/8 13:55,3063.690476
2022/7/8 14:00,3057.142857
2022/7/8 14:05,3050.595238
2022/7/8 14:10,3044.047619
2022/7/8 14:15,3037.5
2022/7/8 14:20,3030.952381
2022/7/8 14:25,3024.404762
2022/7/8 14:30,3017.857143
2022/7/8 14:35,3011.309524
2022/7/8 14:40,3004.761905
2022/7/8 14:45,2998.214286
2022/7/8 14:50,2991.666667
2022/7/8 14:55,2985.119048
2022/7/8 15:00,2978.571429
2022/7/8 15:05,2972.02381
2022/7/8 15:10,2965.47619
2022/7/8 15:15,2958.928571
2022/7/8 15:20,2952.380952
2022/7/8 15:25,2945.833333
2022/7/8 15:30,2939.285714
2022/7/8 15:35,2932.738095
2022/7/8 15:40,2926.190476
2022/7/8 15:45,2919.642857
2022/7/8 15:50,2913.095238
2022/7/8 15:55,2906.547619
2022/7/8 16:00,2900
2022/7/8 16:05,2892.446809
2022/7/8 16:10,2884.893617
2022/7/8 16:15,2877.340426
2022/7/8 16:20,2869.787234
2022/7/8 16:25,2862.234043
2022/7/8 16:30,2854.680851
2022/7/8 16:35,2847.12766
2022/7/8 16:40,2839.574468
2022/7/8 16:45,2832.021277
2022/7/8 16:50,2824.468085
2022/7/8 16:55,2816.914894
2022/7/8 17:00,2809.361702
2022/7/8 17:05,2801.808511
2022/7/8 17:10,2794.255319
2022/7/8 17:15,2786.702128
2022/7/8 17:20,2779.148936
2022/7/8 17:25,2771.595745
2022/7/8 17:30,2764.042553
2022/7/8 17:35,2756.489362
2022/7/8 17:40,2748.93617
2022/7/8 17:45,2741.382979
2022/7/8 17:50,2733.829787
2022/7/8 17:55,2726.276596
2022/7/8 18:00,2718.723404
2022/7/8 18:05,2711.170213
2022/7/8 18:10,2703.617021
2022/7/8 18:15,2696.06383
2022/7/8 18:20,2688.510638
2022/7/8 18:25,2680.957447
2022/7/8 18:30,2673.404255
2022/7/8 18:35,2665.851064
2022/7/8 18:40,2658.297872
2022/7/8 18:45,2650.744681
2022/7/8 18:50,2643.191489
2022/7/8 18:55,2635.638298
2022/7/8 19:00,2628.085106
2022/7/8 19:05,2620.531915
2022/7/8 19:10,2612.978723
2022/7/8 19:15,2605.425532
2022/7/8 19:20,2597.87234
2022/7/8 19:25,2590.319149
2022/7/8 19:30,2582.765957
2022/7/8 19:35,2575.212766
2022/7/8 19:40,2567.659574
2022/7/8 19:45,2560.106383
2022/7/8 19:50,2552.553191
2022/7/8 19:55,2545
2022/7/8 20:00,2537.446809
2022/7/8 20:05,2529.893617
2022/7/8 20:10,2522.340426
2022/7/8 20:15,2514.787234
2022/7/8 20:20,2507.234043
2022/7/8 20:25,2499.680851
2022/7/8 20:30,2492.12766
2022/7/8 20:35,2484.574468
2022/7/8 20:40,2477.021277
2022/7/8 20:45,2469.468085
2022/7/8 20:50,2461.914894
2022/7/8 20:55,2454.361702
2022/7/8 21:00,2446.808511
2022/7/8 21:05,2439.255319
2022/7/8 21:10,2431.702128
2022/7/8 21:15,2424.148936
2022/7/8 21:20,2416.595745
2022/7/8 21:25,2409.042553
2022/7/8 21:30,2401.489362
2022/7/8 21:35,2393.93617
2022/7/8 21:40,2386.382979
2022/7/8 21:45,2378.829787
2022/7/8 21:50,2371.276596
2022/7/8 21:55,2363.723404
2022/7/8 22:00,2356.170213
2022/7/8 22:05,2348.617021
2022/7/8 22:10,2341.06383
2022/7/8 22:15,2333.510638
2022/7/8 22:20,2325.957447
2022/7/8 22:25,2318.404255
2022/7/8 22:30,2310.851064
2022/7/8 22:35,2303.297872
2022/7/8 22:40,2295.744681
2022/7/8 22:45,2288.191489
2022/7/8 22:50,2280.638298
2022/7/8 22:55,2273.085106
2022/7/8 23:00,2265.531915
2022/7/8 23:05,2257.978723
2022/7/8 23:10,2250.425532
2022/7/8 23:15,2242.87234
2022/7/8 23:20,2235.319149
2022/7/8 23:25,2227.765957
2022/7/8 23:30,2220.212766
2022/7/8 23:35,2212.659574
2022/7/8 23:40,2205.106383
2022/7/8 23:45,2197.553191
2022/7/8 23:50,2190
2022/7/8 23:55,2180
2022/7/9 0:00,2170
2022/7/9 0:05,1833.541667
2022/7/9 0:10,1837.083333
2022/7/9 0:15,1840.625
2022/7/9 0:20,1844.166667
2022/7/9 0:25,1847.708333
2022/7/9 0:30,1851.25
2022/7/9 0:35,1854.791667
2022/7/9 0:40,1858.333333
2022/7/9 0:45,1861.875
2022/7/9 0:50,1865.416667
2022/7/9 0:55,1868.958333
2022/7/9 1:00,1872.5
2022/7/9 1:05,1876.041667
2022/7/9 1:10,1879.583333
2022/7/9 1:15,1883.125
2022/7/9 1:20,1886.666667
2022/7/9 1:25,1890.208333
2022/7/9 1:30,1893.75
2022/7/9 1:35,1897.291667
2022/7/9 1:40,1900.833333
2022/7/9 1:45,1904.375
2022/7/9 1:50,1907.916667
2022/7/9 1:55,1911.458333
2022/7/9 2:00,1915
2022/7/9 2:05,1918.541667
2022/7/9 2:10,1922.083333
2022/7/9 2:15,1925.625
2022/7/9 2:20,1929.166667
2022/7/9 2:25,1932.708333
2022/7/9 2:30,1936.25
2022/7/9 2:35,1939.791667
2022/7/9 2:40,1943.333333
2022/7/9 2:45,1946.875
2022/7/9 2:50,1950.416667
2022/7/9 2:55,1953.958333
2022/7/9 3:00,1957.5
2022/7/9 3:05,1961.041667
2022/7/9 3:10,1964.583333
2022/7/9 3:15,1968.125
2022/7/9 3:20,1971.666667
2022/7/9 3:25,1975.208333
2022/7/9 3:30,1978.75
2022/7/9 3:35,1982.291667
2022/7/9 3:40,1985.833333
2022/7/9 3:45,1989.375
2022/7/9 3:50,1992.916667
2022/7/9 3:55,1996.458333
2022/7/9 4:00,2000
2022/7/9 4:05,2003.541667
2022/7/9 4:10,2007.083333
2022/7/9 4:15,2010.625
2022/7/9 4:20,2014.166667
2022/7/9 4:25,2017.708333
2022/7/9 4:30,2021.25
2022/7/9 4:35,2024.791667
2022/7/9 4:40,2028.333333
2022/7/9 4:45,2031.875
2022/7/9 4:50,2035.416667
2022/7/9 4:55,2038.958333
2022/7/9 5:00,2042.5
2022/7/9 5:05,2046.041667
2022/7/9 5:10,2049.583333
2022/7/9 5:15,2053.125
2022/7/9 5:20,2056.666667
2022/7/9 5:25,2060.208333
2022/7/9 5:30,2063.75
2022/7/9 5:35,2067.291667
2022/7/9 5:40,2070.833333
2022/7/9 5:45,2074.375
2022/7/9 5:50,2077.916667
2022/7/9 5:55,2081.458333
2022/7/9 6:00,2085
2022/7/9 6:05,2088.541667
2022/7/9 6:10,2092.083333
2022/7/9 6:15,2095.625
2022/7/9 6:20,2099.166667
2022/7/9 6:25,2102.708333
2022/7/9 6:30,2106.25
2022/7/9 6:35,2109.791667
2022/7/9 6:40,2113.333333
2022/7/9 6:45,2116.875
2022/7/9 6:50,2120.416667
2022/7/9 6:55,2123.958333
2022/7/9 7:00,2127.5
2022/7/9 7:05,2131.041667
2022/7/9 7:10,2134.583333
2022/7/9 7:15,2138.125
2022/7/9 7:20,2141.666667
2022/7/9 7:25,2145.208333
2022/7/9 7:30,2148.75
2022/7/9 7:35,2152.291667
2022/7/9 7:40,2155.833333
2022/7/9 7:45,2159.375
2022/7/9 7:50,2162.916667
2022/7/9 7:55,2166.458333
2022/7/9 8:00,1830
2022/7/9 8:05,1826.666667
2022/7/9 8:10,1823.333333
2022/7/9 8:15,1820
2022/7/9 8:20,1816.666667
2022/7/9 8:25,1813.333333
2022/7/9 8:30,1810
2022/7/9 8:35,1806.666667
2022/7/9 8:40,1803.333333
2022/7/9 8:45,1800
2022/7/9 8:50,1796.666667
2022/7/9 8:55,1793.333333
2022/7/9 9:00,1790
2022/7/9 9:05,1788.75
2022/7/9 9:10,1787.5
2022/7/9 9:15,1786.25
2022/7/9 9:20,1785
2022/7/9 9:25,1783.75
2022/7/9 9:30,1782.5
2022/7/9 9:35,1781.25
2022/7/9 9:40,1780
2022/7/9 9:45,1778.75
2022/7/9 9:50,1777.5
2022/7/9 9:55,1776.25
2022/7/9 10:00,1775
2022/7/9 10:05,1773.75
2022/7/9 10:10,1772.5
2022/7/9 10:15,1771.25
2022/7/9 10:20,1770
2022/7/9 10:25,1768.75
2022/7/9 10:30,1767.5
2022/7/9 10:35,1766.25
2022/7/9 10:40,1765
2022/7/9 10:45,1763.75
2022/7/9 10:50,1762.5
2022/7/9 10:55,1761.25
2022/7/9 11:00,1760
2022/7/9 11:05,1757.5
2022/7/9 11:10,1755
2022/7/9 11:15,1752.5
2022/7/9 11:20,1750
2022/7/9 11:25,1747.5
2022/7/9 11:30,1745
2022/7/9 11:35,1742.5
2022/7/9 11:40,1740
2022/7/9 11:45,1737.5
2022/7/9 11:50,1735
2022/7/9 11:55,1732.5
2022/7/9 12:00,1730
2022/7/9 12:05,1729.130435
2022/7/9 12:10,1728.26087
2022/7/9 12:15,1727.391304
2022/7/9 12:20,1726.521739
2022/7/9 12:25,1725.652174
2022/7/9 12:30,1724.782609
2022/7/9 12:35,1723.913043
2022/7/9 12:40,1723.043478
2022/7/9 12:45,1722.173913
2022/7/9 12:50,1721.304348
2022/7/9 12:55,1720.434783
2022/7/9 13:00,1719.565217
2022/7/9 13:05,1718.695652
2022/7/9 13:10,1717.826087
2022/7/9 13:15,1716.956522
2022/7/9 13:20,1716.086957
2022/7/9 13:25,1715.217391
2022/7/9 13:30,1714.347826
2022/7/9 13:35,1713.478261
2022/7/9 13:40,1712.608696
2022/7/9 13:45,1711.73913
2022/7/9 13:50,1710.869565
2022/7/9 13:55,1710
2022/7/9 14:00,1710
2022/7/9 14:05,1710
2022/7/9 14:10,1710
2022/7/9 14:15,1710
2022/7/9 14:20,1710
2022/7/9 14:25,1710
2022/7/9 14:30,1710
2022/7/9 14:35,1710
2022/7/9 14:40,1710
2022/7/9 14:45,1710
2022/7/9 14:50,1710
2022/7/9 14:55,1710
2022/7/9 15:00,1710
2022/7/9 15:05,1710
2022/7/9 15:10,1710
2022/7/9 15:15,1710
2022/7/9 15:20,1710
2022/7/9 15:25,1710
2022/7/9 15:30,1710
2022/7/9 15:35,1708.888889
2022/7/9 15:40,1707.777778
2022/7/9 15:45,1706.666667
2022/7/9 15:50,1705.555556
2022/7/9 15:55,1704.444444
2022/7/9 16:00,1703.333333
2022/7/9 16:05,1702.222222
2022/7/9 16:10,1701.111111
2022/7/9 16:15,1700
2022/7/9 16:20,1698.888889
2022/7/9 16:25,1697.777778
2022/7/9 16:30,1696.666667
2022/7/9 16:35,1695.555556
2022/7/9 16:40,1694.444444
2022/7/9 16:45,1693.333333
2022/7/9 16:50,1692.222222
2022/7/9 16:55,1691.111111
2022/7/9 17:00,1690
2022/7/9 17:05,1689.39759
2022/7/9 17:10,1688.795181
2022/7/9 17:15,1688.192771
2022/7/9 17:20,1687.590361
2022/7/9 17:25,1686.987952
2022/7/9 17:30,1686.385542
2022/7/9 17:35,1685.783133
2022/7/9 17:40,1685.180723
2022/7/9 17:45,1684.578313
2022/7/9 17:50,1683.975904
2022/7/9 17:55,1683.373494
2022/7/9 18:00,1682.771084
2022/7/9 18:05,1682.168675
2022/7/9 18:10,1681.566265
2022/7/9 18:15,1680.963855
2022/7/9 18:20,1680.361446
2022/7/9 18:25,1679.759036
2022/7/9 18:30,1679.156627
2022/7/9 18:35,1678.554217
2022/7/9 18:40,1677.951807
2022/7/9 18:45,1677.349398
2022/7/9 18:50,1676.746988
2022/7/9 18:55,1676.144578
2022/7/9 19:00,1675.542169
2022/7/9 19:05,1674.939759
2022/7/9 19:10,1674.337349
2022/7/9 19:15,1673.73494
2022/7/9 19:20,1673.13253
2022/7/9 19:25,1672.53012
2022/7/9 19:30,1671.927711
2022/7/9 19:35,1671.325301
2022/7/9 19:40,1670.722892
2022/7/9 19:45,1670.120482
2022/7/9 19:50,1669.518072
2022/7/9 19:55,1668.915663
2022/7/9 20:00,1668.313253
2022/7/9 20:05,1667.710843
2022/7/9 20:10,1667.108434
2022/7/9 20:15,1666.506024
2022/7/9 20:20,1665.903614
2022/7/9 20:25,1665.301205
2022/7/9 20:30,1664.698795
2022/7/9 20:35,1664.096386
2022/7/9 20:40,1663.493976
2022/7/9 20:45,1662.891566
2022/7/9 20:50,1662.289157
2022/7/9 20:55,1661.686747
2022/7/9 21:00,1661.084337
2022/7/9 21:05,1660.481928
2022/7/9 21:10,1659.879519
2022/7/9 21:15,1659.27711
2022/7/9 21:20,1658.674701
2022/7/9 21:25,1658.072292
2022/7/9 21:30,1657.469883
2022/7/9 21:35,1656.867474
2022/7/9 21:40,1656.265065
2022/7/9 21:45,1655.662656
2022/7/9 21:50,1655.060247
2022/7/9 21:55,1654.457838
2022/7/9 22:00,1653.855429
2022/7/9 22:05,1653.25302
2022/7/9 22:10,1652.650611
2022/7/9 22:15,1652.048202
2022/7/9 22:20,1651.445793
2022/7/9 22:25,1650.843384
2022/7/9 22:30,1650.240975
2022/7/9 22:35,1649.638566
2022/7/9 22:40,1649.036157
2022/7/9 22:45,1648.433748
2022/7/9 22:50,1647.831339
2022/7/9 22:55,1647.22893
2022/7/9 23:00,1646.626521
2022/7/9 23:05,1646.024112
2022/7/9 23:10,1645.421703
2022/7/9 23:15,1644.819294
2022/7/9 23:20,1644.216885
2022/7/9 23:25,1643.614476
2022/7/9 23:30,1643.012067
2022/7/9 23:35,1642.409658
2022/7/9 23:40,1641.807249
2022/7/9 23:45,1641.20484
2022/7/9 23:50,1640.602431
2022/7/9 23:55,1640
2022/7/10 0:00,1640
